title,collected_date,published_date,tags,image_urls,urls,article_url
"""Fim de linha"" realiza mais de 50 prisões em menos de 24 horas no Pará",2026-05-18 16:36:08,"quinta-feira, 30/04/2026, 18:38-  Autor: Lana Oliveira",tagsOperação Fim de Linha pará Polícia SEGURANÇA TRÁfico de drogas violência de gênero,"['https://cdn.dol.com.br/img/Artigo-Destaque/940000/640x335/7009404880-3.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2FArtigo-Destaque%2F940000%2F7009404880.jpg%3Fxid%3D3235231&xid=3235231', '/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/noticias/servico/940475/feriadao-belem-tera-50-onibus-extras-para-ilha-de-mosqueiro?d=1', 'https://dol.com.br/noticias/para/940432/transito-veja-como-esta-a-saida-de-belem-na-vespera-do-feriadao?d=1', 'https://www.whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/operacao-fim-de-linha', '/tags/para', '/tags/policia', '/tags/seguranca', '/tags/trafico-de-drogas', '/tags/violencia-de-genero', '#modal_5', '#', '#', '/esporte/paysandu/941829/sem-caio-mello-confira-os-relacionados-do-paysandu-contra-o-caxias', '/noticias/tecnologia/941828/whatsapp-aprimora-recurso-de-mensagens-temporarias', '/noticias/brasil/941827/governo-libera-saque-do-fgts-para-10-milhoes-veja-quem-recebe', '/entretenimento/cinema/941826/professor-volta-em-novo-teaser-da-continuacao-de-la-casa-de-papel', '/noticias/brasil/941825/samsung-busca-projetos-criativos-de-estudantes-da-rede-publica']",https://dol.com.br/noticias/para/940488/fim-de-linha-realiza-mais-de-50-prisoes-em-menos-de-24-horas-no-para
Skunk vindo de Manaus é apreendido por Base Fluvial no Pará,2026-05-18 16:36:09,"domingo, 26/04/2026, 20:21-  Autor: Alexandre Nascimento - Fonte: Agência Pará",tagsAMAZÔNIA CRIME ORGANIZADO OPERAÇÕES POLICIAIS rios do pará Segurança Pública TRÁfico de drogas,"['https://cdn.dol.com.br/img/Artigo-Destaque/940000/640x335/crop331777242704009401410-3.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2FArtigo-Destaque%2F940000%2Fcrop331777242704009401410.jpg%3Fxid%3D3233033&xid=3233033', '/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/tags/organizacoes-criminosas?d=1', 'https://dol.com.br/tags/base-fluvial-antonio-lemos?d=1', 'https://dol.com.br/noticias/para/940112/pe-na-cova-cai-no-rio-e-e-resgatado-com-vida-em-barcarena?d=1', 'https://dol.com.br/noticias/para/940122/onibus-pega-fogo-na-avenida-presidente-vargas-em-belem?d=1', 'https://dol.com.br/noticias/para/880210/jay-z-ajuda-batalhao-e-apreende-mais-de-330kg-de-drogas?d=1', 'https://dol.com.br/tags/combate-ao-trafico-de-drogas?d=1', 'https://dol.com.br/tags/segup?d=1', 'https://dol.com.br/noticias/policia/938913/para-tem-alta-de-425-na-apreensao-de-drogas-no-primeiro-trimestre-de-2026?d=1', 'https://www.whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/amazonia', '/tags/crime-organizado', '/tags/operacoes-policiais', '/tags/rios-do-para', '/tags/seguranca-publica', '/tags/trafico-de-drogas', '#modal_5', '#', '#', '/esporte/paysandu/941829/sem-caio-mello-confira-os-relacionados-do-paysandu-contra-o-caxias', '/noticias/tecnologia/941828/whatsapp-aprimora-recurso-de-mensagens-temporarias', '/noticias/brasil/941827/governo-libera-saque-do-fgts-para-10-milhoes-veja-quem-recebe', '/entretenimento/cinema/941826/professor-volta-em-novo-teaser-da-continuacao-de-la-casa-de-papel', '/noticias/brasil/941825/samsung-busca-projetos-criativos-de-estudantes-da-rede-publica']",https://dol.com.br/noticias/para/940141/skunk-vindo-de-manaus-e-apreendido-por-base-fluvial-no-para
Rota dos Milagres: o que se sabe sobre os 21 desaparecimentos em Alagoas,2026-05-18 16:36:10,"domingo, 26/04/2026, 10:45-  Autor: Laura Vasconcelos - Fonte: Metrópoles",tagsalagoas CRIME ORGANIZADO desaparecimentos Segurança Pública,"['https://cdn.dol.com.br/img/Artigo-Destaque/940000/640x335/crop341777210779009401050-3.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2FArtigo-Destaque%2F940000%2Fcrop341777210779009401050.jpg%3Fxid%3D3232838&xid=3232838', '/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/noticias/brasil/939799/inquerito-sobre-desaparecimento-de-familia-aponta-indiciados?d=1', 'https://dol.com.br/noticias/para/938133/desespero-buscas-por-crianca-desaparecida-chegam-ao-5-dia?d=1', 'https://www.whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/alagoas', '/tags/crime-organizado', '/tags/desaparecimentos', '/tags/seguranca-publica', '#modal_5', '#', '#', '/esporte/esporte-brasil/941881/cbf-adia-uso-do-var-semiautomatico-na-serie-a-apos-impasse-entre-clubes', '/esporte/mundo/941880/manchester-city-vence-chelsea-com-golaco-e-conquista-a-copa-da-inglaterra', '/esporte/paysandu/941879/paysandu-repatria-kaue-azevedo-para-fortalecer-projeto-esportivo', '/noticias/para/941878/prefeitura-de-belem-entrega-obra-que-beneficia-200-mil-moradores-na-pratinha', '/carajas/noticias/941877/correr-antes-ou-depois-da-musculacao-veja-a-ordem-ideal']",https://dol.com.br/noticias/brasil/940105/rota-dos-milagres-o-que-se-sabe-sobre-os-21-desaparecimentos-em-alagoas
"Justiça decreta prisão de MC Ryan, MC Poze e dono da Choquei",2026-05-18 16:36:11,"quinta-feira, 23/04/2026, 21:45-  Autor: Tarik Duarte - Fonte: Veja",tagsCelebridades JUSTIÇA Operação Narco Fluxo prisão TRÁfico de drogas,"['https://cdn.dol.com.br/img/Artigo-Destaque/930000/640x335/fotojet-4009399320-3.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2FArtigo-Destaque%2F930000%2Ffotojet-4009399320.jpg%3Fxid%3D3231705&xid=3231705', '/themes/DOL/assets/img/camera-solid.svg', 'https://cdn.dol.com.br/img/inline/930000/767x0/crop261776987890009399320.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2Finline%2F930000%2Fcrop261776987890009399320.jpg%3Fxid%3D3231707%26resize%3D380%252C200%26t%3D1778961733&xid=3231707', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/noticias/brasil/939649/mc-gui-e-citado-pela-pf-por-receber-dinheiro-de-operador-ligado-a-mc-ryan-sp?d=1', 'https://dol.com.br/entretenimento/fama/939909/acusados-de-ameacar-felca-sao-julgados-em-olinda?d=1', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/celebridades', '/tags/justica', '/tags/operacao-narco-fluxo', '/tags/prisao', '/tags/trafico-de-drogas', '#modal_5', '#', '#', '/esporte/remo/941874/patrick-marca-primeiro-gol-pelo-remo-e-projeta-seguir-na-serie-a', '/noticias/gastronomia/941873/aprenda-a-fazer-pudim-de-pao-sem-leite-condensado', '/tuedoide/curiosidades/941872/descubra-para-que-seve-borra-usada-de-cafe-no-vaso-sanitario', '/esporte/paysandu/941871/cbf-veta-paysandu-x-floresta-em-castanhal-e-tuma-explica-motivo', '/noticias/brasil/941870/inss-realiza-mutirao-de-atendimento-neste-fim-de-semana']",https://dol.com.br/noticias/brasil/939932/justica-decreta-prisao-de-mc-ryan-mc-poze-e-dono-da-choquei
Emboscada em casa abandonada deixa irmãos mortos em Igarapé-Miri,2026-05-18 16:36:12,"quinta-feira, 23/04/2026, 11:54-  Autor: Sales Coimbra",tagscasa abandonada Duplo Homicídio Emboscada IGARAPÉ-MIRI investigação mortos TRÁfico de drogas,"['https://cdn.dol.com.br/img/Artigo-Destaque/930000/640x335/captura-de-tela-118009398850-3.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2FArtigo-Destaque%2F930000%2Fcaptura-de-tela-118009398850.png%3Fxid%3D3231437&xid=3231437', '/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/noticias/policia/939829/pc-apreende-carro-de-criminosos-que-se-passaram-por-policiais-para-assaltar-joalheria?d=1', 'https://dol.com.br/noticias/policia/939818/homem-se-passa-por-entregador-e-assalta-jovem-em-belem?d=1', 'https://dol.com.br/noticias/policia/939807/video-adolescente-e-resgatada-apos-encontro-clandestino-em-soure?d=1', 'https://www.whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/casa-abandonada', '/tags/duplo-homicidio', '/tags/emboscada', '/tags/igarape-miri', '/tags/investigacao', '/tags/mortos', '/tags/trafico-de-drogas', '#modal_5', '#', '#', '/entretenimento/941798/modelo-revela-conversa-antes-do-termino-de-virginia-e-vini-jr', '/noticias/espiritualidade/941796/quatro-signos-chegarao-em-nova-e-boa-fase-ate-o-fim-de-maio', '/noticias/para/941797/tjpa-tira-de-pauta-julgamento-de-recurso-do-cantor-bruno-mafra', '/esporte/paysandu/941795/bruno-bispo-retorna-ao-time-para-recompor-defesa-do-paysandu', '/noticias/para/941794/pf-cumpre-mandado-contra-homem-abuso-sexual-infantil-em-barcarena-no-para']",https://dol.com.br/noticias/policia/939885/emboscada-em-casa-abandonada-deixa-irmaos-mortos-em-igarape-miri
"Mais de 700 kg de maconha, skunk e cocaína são incinerados em Santarém",2026-05-18 16:36:14,"domingo, 19/04/2026, 17:25- Atualizado 19/04/2026, 17:26-  Autor: Giordanna Pinheiro - Fonte: Agência Pará",tagsbase integrada fluvial candiru combatimento ao tráfico de drogas incineração de entorpecentes Operação Policial pará Segurança Pública,"['https://cdn.dol.com.br/img/Artigo-Destaque/930000/640x335/crop421776629036009396440-3.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2FArtigo-Destaque%2F930000%2Fcrop421776629036009396440.jpg%3Fxid%3D3229989&xid=3229989', '/themes/DOL/assets/img/camera-solid.svg', 'https://cdn.dol.com.br/img/inline/930000/767x0/crop421776629055009396440.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2Finline%2F930000%2Fcrop421776629055009396440.jpg%3Fxid%3D3229991%26resize%3D380%252C200%26t%3D1779009619&xid=3229991', 'https://cdn.dol.com.br/img/inline/930000/767x0/20260419120005-gc00076549-f00300993009396441.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2Finline%2F930000%2F20260419120005-gc00076549-f00300993009396441.webp%3Fxid%3D3229992%26resize%3D380%252C200%26t%3D1779009619&xid=3229992', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/noticias/para/939595/governadora-hana-anuncia-promocao-de-1600-policiais-civis-no-para?d=1', 'https://dol.com.br/noticias/policia/938913/para-tem-alta-de-425-na-apreensao-de-drogas-no-primeiro-trimestre-de-2026?d=1', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/base-integrada-fluvial-candiru', '/tags/combatimento-ao-trafico-de-drogas', '/tags/incineracao-de-entorpecentes', '/tags/operacao-policial', '/tags/para', '/tags/seguranca-publica', '#modal_5', '#', '#', '/esporte/mundo/941902/ufc-confirma-retorno-de-conor-mcgregor-com-luta-marcada-contra-ex-rival', '/noticias/para/941901/idosa-morre-apos-ataque-de-jararaca-na-ilha-do-marajo', '/entretenimento/fama/941900/shakira-revela-pela-1-vez-drama-sobre-o-pai-antes-de-show-no-rio', '/entretenimento/fama/941899/morte-faz-atriz-de-o-diabo-veste-prada-se-afastar-do-namorado', '/esporte/esporte-brasil/941898/fluminense-vence-o-sao-paulo-por-2-a-1-pela-serie-a-do-brasileirao']",https://dol.com.br/noticias/para/939644/mais-de-700-kg-de-maconha-skunk-e-cocaina-sao-incinerados-em-santarem
Jovem é encontrada morta em área de mata em Ananindeua,2026-05-18 16:36:15,"quinta-feira, 16/04/2026, 13:21-  Autor: Sales Coimbra - Fonte: RBATV",tagsananindeua ÁREA DE MATA CRIME Desaparecimento encontrada morta EX-COMPANHEIRO feminicídio SUSPEITO,"['https://cdn.dol.com.br/img/Artigo-Destaque/930000/640x335/mg6472009394060-3.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2FArtigo-Destaque%2F930000%2Fmg6472009394060.png%3Fxid%3D3228518&xid=3228518', '/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/noticias/policia/939356/mae-e-presa-por-filmar-violencia-contra-filho-de-2-anos-no-para?d=1', 'https://dol.com.br/noticias/policia/939336/ex-secretario-de-cultura-de-vigia-e-preso-suspeito-de-estupro-contra-sobrinho-autista?d=1', 'https://dol.com.br/noticias/policia/939328/presos-suspeitos-de-estupro-responsaveis-por-casa-de-acolhimento?d=1', 'https://www.whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/ananindeua', '/tags/area-de-mata', '/tags/crime', '/tags/desaparecimento', '/tags/encontrada-morta', '/tags/ex-companheiro', '/tags/feminicidio', '/tags/suspeito', '#modal_5', '#', '#', '/noticias/cursos--empregos/941885/ufpa-publica-edital-com-mais-de-17-mil-vagas-em-processos-seletivos', '/noticias/para/941884/piloto-de-aeronave-que-caiu-em-benevides-e-encontrado-vivo', '/esporte/remo/941883/remo-supera-gigantes-da-serie-a-entre-as-maiores-rendas-do-brasil', '/esporte/esporte-brasil/941882/convocacao-de-ancelotti-pela-selecao-tera-700-jornalistas-credenciados', '/esporte/esporte-brasil/941881/cbf-adia-uso-do-var-semiautomatico-na-serie-a-apos-impasse-entre-clubes']",https://dol.com.br/noticias/policia/939406/jovem-e-encontrada-morta-em-area-de-mata-em-ananindeua
Delegado detalha perfis dos suspeitos de envolvimento no caso Arthur José,2026-05-18 16:36:16,"sábado, 11/04/2026, 14:27- Atualizado 11/04/2026, 16:54-  Autor: Júlia Marques - Fonte: RBA TV",tagscrimes na infância denúncias anônimas desaparecimento de bebê Eldorado dos Carajás investigações policiais SEQUESTRO,"['https://cdn.dol.com.br/img/Artigo-Destaque/930000/640x335/foque-63009390160-3.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2FArtigo-Destaque%2F930000%2Ffoque-63009390160.png%3Fxid%3D3226066&xid=3226066', '/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/noticias/para/938972/caso-arthur-dois-suspeitos-de-participacao-no-desaparecimento-sao-presos?d=1', 'https://dol.com.br/noticias/para/938870/pistas-apontam-para-sequestro-ou-trafico-humano-no-caso-do-menino-arthur?d=1', 'https://dol.com.br/noticias/policia/938661/policia-mantem-buscas-por-bebe-desaparecido-no-para-e-amplia-investigacao?d=1', 'https://www.whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/crimes-na-infancia', '/tags/denuncias-anonimas', '/tags/desaparecimento-de-bebe', '/tags/eldorado-dos-carajas', '/tags/investigacoes-policiais', '/tags/sequestro', '#modal_5', '#', '#', '/noticias/para/942012/apreensao-de-357-quilos-de-drogas-em-operacao-fluvial-no-amazonas', '/noticias/brasil/942011/cadela-e-resgatada-de-dentro-de-parede-em-obra-no-parana', '/noticias/policia/942010/pericia-audiovisual-e-ia-ampliam-desafios-da-ciencia-forense-no-para', '/noticias/policia/942009/idoso-denuncia-mulher-por-furto-de-joias-e-cartoes-em-ananindeua', '/noticias/para/942008/oleos-da-amazonia-despontam-como-alternativa-no-combate-ao-cancer']",https://dol.com.br/noticias/para/939016/delegado-detalha-perfis-dos-suspeitos-de-envolvimento-no-caso-arthur-jose
Caso Arthur: dois suspeitos de participação no desaparecimento são presos,2026-05-18 16:36:17,"sexta-feira, 10/04/2026, 20:10- Atualizado 10/04/2026, 21:02-  Autor: Alexandre Nascimento",tagscriancas desaparecidas Desaparecimento Eldorado dos Carajás investigações policiais JUSTIÇA Segurança Pública,"['https://cdn.dol.com.br/img/Artigo-Destaque/930000/640x335/whatsapp-image-2026-04-10-at-204936009389720-3.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2FArtigo-Destaque%2F930000%2Fwhatsapp-image-2026-04-10-at-204936009389720.jpg%3Fxid%3D3225777&xid=3225777', '/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/noticias/para/938870/pistas-apontam-para-sequestro-ou-trafico-humano-no-caso-do-menino-arthur?d=1', 'https://dol.com.br/noticias/para/938870/pistas-apontam-para-sequestro-ou-trafico-humano-no-caso-do-menino-arthur?d=1', 'https://dol.com.br/noticias/para/938857/protocolo-alice-reforca-combate-ao-feminicidio-no-para?d=1', 'https://dol.com.br/tags/jose-arthur?d=1', 'https://dol.com.br/tags/mppa?d=1', 'https://www.whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/criancas-desaparecidas', '/tags/desaparecimento', '/tags/eldorado-dos-carajas', '/tags/investigacoes-policiais', '/tags/justica', '/tags/seguranca-publica', '#modal_5', '#', '#', '/esporte/paysandu/941802/paysandu-x-nacional-horario-alterado-e-lote-inicial-de-ingressos-esgotado', '/noticias/para/941801/prefeitura-prorroga-inscricao-para-editais-da-lei-aldir-blanc', '/noticias/para/941800/arraias-transportadas-em-sacos-plasticos-sao-resgatadas-em-castanhal-no-para', '/esporte/remo/941799/victor-bueno-projeta-evolucao-e-ve-remo-mais-cascudo-na-temporada', '/entretenimento/941798/modelo-revela-conversa-antes-do-termino-de-virginia-e-vini-jr']",https://dol.com.br/noticias/para/938972/caso-arthur-dois-suspeitos-de-participacao-no-desaparecimento-sao-presos
Troca de tiros em perseguição policial termina com suspeitos presos no Guamá,2026-05-18 16:36:18,"quinta-feira, 09/04/2026, 19:54- Atualizado 09/04/2026, 21:34-  Autor: Lana Oliveira",tagsASSALTO belém guamá MOTORISTA DE APLICATIVO Reféns SEGURANÇA,"['https://cdn.dol.com.br/img/Artigo-Destaque/930000/640x335/crop251775776223009388910-3.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2FArtigo-Destaque%2F930000%2Fcrop251775776223009388910.jpg%3Fxid%3D3225311&xid=3225311', '/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/noticias/para/938870/pistam-apontam-para-sequestro-ou-trafico-humano-no-caso-do-menino-arthur?d=1', 'https://dol.com.br/noticias/para/938879/motociclista-morre-ao-ser-atingido-por-caminhao-na-mario-covas?d=1', 'https://www.whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/assalto', '/tags/belem', '/tags/guama', '/tags/motorista-de-aplicativo', '/tags/refens', '/tags/seguranca', '#modal_5', '#', '#', '/entretenimento/cinema/941967/roteiro-de-dark-horse-expoe-polemicas-politicas-de-bolsonaro', '/tuedoide/curiosidades/941966/foto-de-alien-de-taiwan-aparece-em-arquivos-dos-eua', '/tuedoide/curiosidades/941965/nova-especie-de-dinossauro-maior-que-o-t-rex-e-descoberta', '/noticias/te-cuida/941964/cardiologista-revela-8-frutas-que-baixam-a-pressao-arterial', '/noticias/brasil/941963/video-homem-e-arremessado-apos-ataque-de-boi-solto-em-rua']",https://dol.com.br/noticias/para/938891/troca-de-tiros-em-perseguicao-policial-termina-com-suspeitos-presos-no-guama
Operação Semana Santa resulta em 36 prisões e 382 boletins de ocorrência,2026-05-18 16:36:19,"segunda-feira, 06/04/2026, 18:44-  Autor: Letícia Corrêa - Fonte: Agência Pará",tagscombate ao tráfico Fiscalização de Estabelecimentos Operação Semana Santa polícia civil prevenção à violência Segurança Pública,"['https://cdn.dol.com.br/img/Artigo-Destaque/930000/640x335/pc-pa009386020-3.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2FArtigo-Destaque%2F930000%2Fpc-pa009386020.jpg%3Fxid%3D3223701&xid=3223701', '/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/noticias/para/938093/operacao-semana-santa-reforca-seguranca-em-17-localidades-do-para?d=1', 'https://dol.com.br/noticias/para/938365/operacao-reforca-seguranca-em-rios-do-para-na-semana-santa?d=1', 'https://www.whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://dol.com.br/noticias/para/938435/feriado-seguro-detran-intensifica-acoes-por-seguranca-nas-estradas?d=1', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/combate-ao-trafico', '/tags/fiscalizacao-de-estabelecimentos', '/tags/operacao-semana-santa', '/tags/policia-civil', '/tags/prevencao-a-violencia', '/tags/seguranca-publica', '#modal_5', '#', '#', '/esporte/paysandu/941795/bruno-bispo-retorna-ao-time-para-recompor-defesa-do-paysandu', '/noticias/para/941794/pf-cumpre-mandado-contra-homem-abuso-sexual-infantil-em-barcarena-no-para', '/esporte/paysandu/941793/executivo-avalia-paysandu-na-copa-do-brasil-orgulho-dos-atletas', '/entretenimento/941792/grupo-cena-aberta-homenageia-zelia-amador-em-peca-teatral', '/noticias/para/941791/para-mobiliza-1800-policiais-em-megaoperacao-contra-criminalidade']",https://dol.com.br/noticias/policia/938602/operacao-semana-santa-resulta-em-36-prisoes-e-382-boletins-de-ocorrencia
Portugal debate proibição de idosos ao volante após petição,2026-05-18 16:36:23,"segunda-feira, 06/04/2026, 14:15-  Autor: Sales Coimbra - Fonte: Veja",tagsIdade idosos Motoristas petição PORTUGAL Proibição volante,"['https://cdn.dol.com.br/img/Artigo-Destaque/930000/640x335/elegant-old-couple-car-salon009385740-3.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2FArtigo-Destaque%2F930000%2Felegant-old-couple-car-salon009385740.png%3Fxid%3D3223551&xid=3223551', '/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/noticias/mundo-noticias/938546/lider-da-guarda-do-ira-e-morto-em-ataque-de-israel?d=1', 'https://dol.com.br/noticias/mundo-noticias/938540/china-executa-frances-condenado-por-trafico-de-drogas?d=1', 'https://dol.com.br/noticias/mundo-noticias/938472/imprensa-argentina-reage-apos-pai-repetir-gesto-racista-de-filha?d=1', 'https://www.whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/idade', '/tags/idosos', '/tags/motoristas', '/tags/peticao', '/tags/portugal', '/tags/proibicao', '/tags/volante', '#modal_5', '#', '#', '/esporte/esporte-brasil/942036/acompanhe-ao-vivo-a-transmissao-da-convocacao-da-selecao-brasileira', '/noticias/para/942035/simulado-orienta-comunidades-de-barcarena-sobre-acidente-com-barragem', '/noticias/servico/942034/governo-do-para-anuncia-datas-dos-pagamentos-dos-servidores-publicos', '/entretenimento/942033/novo-visual-de-gusttavo-lima-vira-alvo-de-piadas-e-polemicas', '/noticias/brasil/942032/casa-propria-veja-renda-ideal-e-condicoes-para-financiar-imovel']",https://dol.com.br/noticias/mundo-noticias/938574/portugal-debate-proibicao-de-idosos-ao-volante-apos-peticao
Mais de 40 são presos em ação contra tráfico de drogas no Pará e Amapá,2026-05-18 16:36:25,"terça-feira, 31/03/2026, 14:44-  Autor: Sales Coimbra",tagsforncedor de drogas GUARDA MUNICIPAL MEGAOPERAÇÃO Operação Abadom Pará e Amapá TRÁfico de drogas,"['https://cdn.dol.com.br/img/Artigo-Destaque/930000/640x335/whatsapp-image-2026-03-31-at-125653009380910-3.webp?fallback=https%3A%2F%2Fcdn.dol.com.br%2Fimg%2FArtigo-Destaque%2F930000%2Fwhatsapp-image-2026-03-31-at-125653009380910.jpg%3Fxid%3D3220621&xid=3220621', '/themes/DOL/assets/img/camera-solid.svg', '/themes/DOL/assets/img/envelope.svg', '/themes/DOL/assets/img/plus.svg']","['https://dol.com.br/noticias/policia/938081/duas-carretas-explodem-em-colisao-e-deixam-mortos-em-moju?d=1', 'https://dol.com.br/noticias/policia/938080/videos-torcidas-de-remo-e-paysandu-entram-em-confronto?d=1', 'https://dol.com.br/noticias/para/938054/homem-e-preso-por-estupro-e-roubo-em-santa-izabel-do-para?d=1', 'https://whatsapp.com/channel/0029Va9IlAw2v1J02cbfQ31H', 'https://t.me/dolnoticias', '/n/828815', '/tags/forncedor-de-drogas', '/tags/guarda-municipal', '/tags/megaoperacao', '/tags/operacao-abadom', '/tags/para-e-amapa', '/tags/trafico-de-drogas', '#modal_5', '#', '#', '/esporte/paysandu/941829/sem-caio-mello-confira-os-relacionados-do-paysandu-contra-o-caxias', '/noticias/tecnologia/941828/whatsapp-aprimora-recurso-de-mensagens-temporarias', '/noticias/brasil/941827/governo-libera-saque-do-fgts-para-10-milhoes-veja-quem-recebe', '/entretenimento/cinema/941826/professor-volta-em-novo-teaser-da-continuacao-de-la-casa-de-papel', '/noticias/brasil/941825/samsung-busca-projetos-criativos-de-estudantes-da-rede-publica']",https://dol.com.br/noticias/policia/938091/mais-de-40-sao-presos-em-acao-contra-trafico-de-drogas-no-para-e-amapa
