title,collected_date,published_date,tags,image_urls,urls,article_url
Músicas de Hytalo Santos seguem no ar e rendem direitos autorais,2026-05-19 16:51:22,16/08/25 às 16:17 | Atualizado 16/08/25 às 16:17,Exploração sexualHytalo SantosPrisão,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/08/PRISAO-HYTALO-ISRAEL.png?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/08/maconha-6-1.png?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/08/hytalo-delegacia-11.jpg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/nacional/nordeste/pb/justica-suspende-redes-sociais-do-influenciador-hytalo-santos/', 'https://www.cnnbrasil.com.br/nacional/brasil/hytalo-santos-veja-proximos-passos-apos-prisao-de-influenciador/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/justica-mantem-prisao-de-hytalo-santos-e-marido-apos-audiencia-de-custodia/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/justica-mantem-prisao-de-hytalo-santos-e-marido-apos-audiencia-de-custodia/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/justica-mantem-prisao-de-hytalo-santos-e-marido-apos-audiencia-de-custodia/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/de-denuncias-de-felca-ate-prisao-de-hytalo-santos-veja-cronologia-do-caso/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/de-denuncias-de-felca-ate-prisao-de-hytalo-santos-veja-cronologia-do-caso/', 'https://www.cnnbrasil.com.br/nacional/brasil/hytalo-santos-veja-proximos-passos-apos-prisao-de-influenciador/', 'https://www.cnnbrasil.com.br/nacional/brasil/hytalo-santos-veja-proximos-passos-apos-prisao-de-influenciador/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/hytalo-santos-investigacao-apura-exploracao-infantil-e-trafico-humano/', 'https://www.cnnbrasil.com.br/nacional/brasil/denuncia-felca-adultizacao-afeta-desenvolvimento-explica-especialista/', 'https://www.cnnbrasil.com.br/nacional/brasil/quem-e-hytalo-santos-influencer-das-crias-preso-hoje-em-sp/']",https://www.cnnbrasil.com.br/nacional/brasil/musicas-de-hytalo-santos-seguem-no-ar-e-rendem-direitos-autorais/
Hytalo Santos: influenciador enfrenta ação de cobrança de condomínio,2026-05-19 16:51:25,16/08/25 às 16:02 | Atualizado 16/08/25 às 16:03,Hytalo SantosInfluenciador digitalProcesso judicial,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/08/maconha-6-1.png?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/08/hytalo-delegacia-11.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/08/maconha-6-1.png?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/nacional/sudeste/sp/veja-lista-de-crimes-que-hytalo-santos-e-mc-euro-sao-investigados/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/de-denuncias-de-felca-ate-prisao-de-hytalo-santos-veja-cronologia-do-caso/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/de-denuncias-de-felca-ate-prisao-de-hytalo-santos-veja-cronologia-do-caso/', 'https://www.cnnbrasil.com.br/nacional/brasil/hytalo-santos-veja-proximos-passos-apos-prisao-de-influenciador/', 'https://www.cnnbrasil.com.br/nacional/brasil/hytalo-santos-veja-proximos-passos-apos-prisao-de-influenciador/', 'https://www.cnnbrasil.com.br/nacional/brasil/denuncia-felca-adultizacao-afeta-desenvolvimento-explica-especialista/', 'https://www.cnnbrasil.com.br/nacional/brasil/denuncia-felca-adultizacao-afeta-desenvolvimento-explica-especialista/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/hytalo-e-marido-estavam-dormindo-e-nao-resistiram-a-prisao-diz-policia/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/influenciador-hytalo-santos-e-marido-sao-presos-em-sao-paulo/']",https://www.cnnbrasil.com.br/nacional/sudeste/sp/hytalo-santos-influenciador-enfrenta-acao-de-cobranca-de-condominio/
De denúncias de Felca até prisão de Hytalo Santos: veja cronologia do caso,2026-05-19 16:51:28,16/08/25 às 10:49 | Atualizado 16/08/25 às 10:49,FelcaHytalo SantosPrisão,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/08/casa-prisao-hytalo-1-e1755275516115.jpeg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/08/PRISAO-HYTALO-ISRAEL.png?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/08/Hytalo-Santos-Preso.jpeg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/nacional/brasil/hytalo-santos-veja-proximos-passos-apos-prisao-de-influenciador/', 'https://www.cnnbrasil.com.br/nacional/nordeste/pb/entenda-caso-hytalo-santos-e-o-que-diz-lei-sobre-adultizacao-de-criancas/', 'https://www.cnnbrasil.com.br/entretenimento/quem-e-felca-influenciador-envolvido-em-polemica-com-hytalo-santos/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/suspeita-e-de-que-hytalo-e-marido-tentavam-fugir-e-se-esconder-diz-policia/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/suspeita-e-de-que-hytalo-e-marido-tentavam-fugir-e-se-esconder-diz-policia/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/hytalo-e-marido-estavam-dormindo-e-nao-resistiram-a-prisao-diz-policia/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/hytalo-e-marido-estavam-dormindo-e-nao-resistiram-a-prisao-diz-policia/', 'https://www.cnnbrasil.com.br/nacional/brasil/quem-e-hytalo-santos-influencer-das-crias-preso-hoje-em-sp/', 'https://www.cnnbrasil.com.br/nacional/brasil/quem-e-hytalo-santos-influencer-das-crias-preso-hoje-em-sp/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/suspeita-e-de-que-hytalo-e-marido-tentavam-fugir-e-se-esconder-diz-policia/', 'https://www.cnnbrasil.com.br/nacional/nordeste/pb/justica-da-paraiba-autoriza-novas-buscas-em-endereco-de-hytalo-santos/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/hytalo-santos-e-marido-passam-por-audiencia-de-custodia-neste-sabado-16/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/hytalo-santos-e-marido-passam-por-audiencia-de-custodia-neste-sabado-16/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/reafirmamos-a-inocencia-de-hytalo-santos-diz-defesa-apos-prisao-em-sp/']",https://www.cnnbrasil.com.br/nacional/sudeste/sp/de-denuncias-de-felca-ate-prisao-de-hytalo-santos-veja-cronologia-do-caso/
Hytalo Santos: veja próximos passos após prisão de influenciador,2026-05-19 16:51:30,16/08/25 às 05:00 | Atualizado 16/08/25 às 08:58,Abuso infantilFelcaHytalo Santos,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/08/casa-prisao-hytalo-1-e1755275516115.jpeg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/08/PRISAO-HYTALO-ISRAEL.png?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/08/Hytalo-Santos-Preso.jpeg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/nacional/brasil/video-de-felca-5-pontos-para-entender-debate-sobre-adultizacao-de-criancas/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/hytalo-santos-investigacao-apura-exploracao-infantil-e-trafico-humano/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/suspeita-e-de-que-hytalo-e-marido-tentavam-fugir-e-se-esconder-diz-policia/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/suspeita-e-de-que-hytalo-e-marido-tentavam-fugir-e-se-esconder-diz-policia/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/hytalo-e-marido-estavam-dormindo-e-nao-resistiram-a-prisao-diz-policia/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/hytalo-e-marido-estavam-dormindo-e-nao-resistiram-a-prisao-diz-policia/', 'https://www.cnnbrasil.com.br/nacional/brasil/quem-e-hytalo-santos-influencer-das-crias-preso-hoje-em-sp/', 'https://www.cnnbrasil.com.br/nacional/brasil/quem-e-hytalo-santos-influencer-das-crias-preso-hoje-em-sp/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/video-veja-momento-da-prisao-de-hytalo-santos-e-marido-em-sp/']",https://www.cnnbrasil.com.br/nacional/brasil/hytalo-santos-veja-proximos-passos-apos-prisao-de-influenciador/
EUA enviarão mais de 4 mil tropas para América Latina para combater cartéis,2026-05-19 16:51:33,16/08/25 às 00:44 | Atualizado 16/08/25 às 00:44,América LatinaDonald TrumpEstados Unidos,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/08/trump-putin-casa-branca-e1755290911828.jpeg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/08/Presidente-dos-Estados-Unidos-Donald-Trump.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/08/2025-08-16T002105Z_1_LYNXMPEL7F003_RTROPTP_4_UKRAINE-CRISIS-SUMMIT.jpg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/internacional/eua-enviam-militares-para-regiao-da-america-latina-para-combater-carteis/', 'https://www.cnnbrasil.com.br/internacional/analise-putin-culpa-joe-biden-pela-guerra-na-ucrania/', 'https://www.cnnbrasil.com.br/internacional/analise-putin-culpa-joe-biden-pela-guerra-na-ucrania/', 'https://www.cnnbrasil.com.br/internacional/trump-teria-pedido-nobel-da-paz-a-ministro-noruegues-diz-midia-local/', 'https://www.cnnbrasil.com.br/internacional/trump-teria-pedido-nobel-da-paz-a-ministro-noruegues-diz-midia-local/', 'https://www.cnnbrasil.com.br/internacional/trump-zelensky-e-putin-devem-se-reunir-cessar-fogo-depende-da-ucrania/', 'https://www.cnnbrasil.com.br/internacional/trump-zelensky-e-putin-devem-se-reunir-cessar-fogo-depende-da-ucrania/']",https://www.cnnbrasil.com.br/internacional/eua-enviarao-mais-de-4-mil-tropas-para-america-latina-para-combater-carteis/
"Suspeita é de que Hytalo e marido tentavam fugir e se esconder, diz polícia",2026-05-19 16:51:36,15/08/25 às 14:17 | Atualizado 15/08/25 às 14:17,ECA (Estatuto da Criança e do Adolescente)FelcaHytalo SantosInfluenciador digitalPrisão,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/08/PRISAO-HYTALO-ISRAEL.png?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/08/WhatsApp-Image-2025-08-15-at-11.17.50-3-e1755268859610.jpeg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/12/hytalo-santos-1.png?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/nacional/sudeste/sp/saiba-quem-e-mc-euro-marido-de-hytalo-santos-preso-pela-policia-de-sp/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/influenciador-hytalo-santos-e-marido-sao-presos-em-sao-paulo/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/hytalo-e-marido-estavam-dormindo-e-nao-resistiram-a-prisao-diz-policia/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/veja-lista-de-crimes-que-hytalo-santos-e-mc-euro-sao-investigados/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/veja-lista-de-crimes-que-hytalo-santos-e-mc-euro-sao-investigados/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/veja-imagens-de-casa-onde-hytalo-santos-e-marido-foram-presos-na-grande-sp/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/veja-imagens-de-casa-onde-hytalo-santos-e-marido-foram-presos-na-grande-sp/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/mp-sobre-prisao-de-hytalo-santos-compromisso-com-defesa-de-criancas/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/mp-sobre-prisao-de-hytalo-santos-compromisso-com-defesa-de-criancas/', 'https://www.cnnbrasil.com.br/nacional/brasil/quem-e-hytalo-santos-influencer-das-crias-preso-hoje-em-sp/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/veja-lista-de-crimes-que-hytalo-santos-e-mc-euro-sao-investigados/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/influenciador-hytalo-santos-e-marido-sao-presos-em-sao-paulo/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/influenciador-hytalo-santos-e-marido-sao-presos-em-sao-paulo/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/influenciador-hytalo-santos-e-marido-sao-presos-em-sao-paulo/', 'https://www.cnnbrasil.com.br/nacional/brasil/quem-e-hytalo-santos-influencer-das-crias-preso-hoje-em-sp/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/hytalo-santos-investigacao-apura-exploracao-infantil-e-trafico-humano/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/veja-imagens-de-casa-onde-hytalo-santos-e-marido-foram-presos-na-grande-sp/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/reafirmamos-a-inocencia-de-hytalo-santos-diz-defesa-apos-prisao-em-sp/']",https://www.cnnbrasil.com.br/nacional/sudeste/sp/suspeita-e-de-que-hytalo-e-marido-tentavam-fugir-e-se-esconder-diz-policia/
Prisão de Hytalo e marido: polícia apreende celulares e veículo com casal,2026-05-19 16:51:39,15/08/25 às 14:01 | Atualizado 15/08/25 às 14:01,FelcaHytalo SantosInfluenciador digitalPrisão,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/08/PRISAO-HYTALO-ISRAEL.png?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/08/Hytalo-Santos-Preso.jpeg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/08/1-hytalo-santos-2-e1755111417109.png?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/nacional/sudeste/sp/influenciador-hytalo-santos-e-marido-sao-presos-em-sao-paulo/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/saiba-quem-e-mc-euro-marido-de-hytalo-santos-preso-pela-policia-de-sp/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/veja-lista-de-crimes-que-hytalo-santos-e-mc-euro-sao-investigados/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/veja-lista-de-crimes-que-hytalo-santos-e-mc-euro-sao-investigados/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/por-que-hytalo-santos-foi-preso-confira-argumentos-da-decisao-judicial/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/por-que-hytalo-santos-foi-preso-confira-argumentos-da-decisao-judicial/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/hytalo-santos-investigacao-apura-exploracao-infantil-e-trafico-humano/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/hytalo-santos-investigacao-apura-exploracao-infantil-e-trafico-humano/', 'https://www.cnnbrasil.com.br/nacional/brasil/quem-e-hytalo-santos-influencer-das-crias-preso-hoje-em-sp/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/veja-lista-de-crimes-que-hytalo-santos-e-mc-euro-sao-investigados/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/justica-manda-identificar-perfis-que-acusaram-felca-de-pedofilia/', 'https://www.cnnbrasil.com.br/nacional/nordeste/pb/justica-da-paraiba-autoriza-novas-buscas-em-endereco-de-hytalo-santos/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/reafirmamos-a-inocencia-de-hytalo-santos-diz-defesa-apos-prisao-em-sp/']",https://www.cnnbrasil.com.br/nacional/sudeste/sp/prisao-de-hytalo-e-marido-policia-apreende-celulares-e-veiculo-com-casal/
"Hytalo e marido estavam dormindo e não resistiram à prisão, diz polícia",2026-05-19 16:51:42,15/08/25 às 13:51 | Atualizado 15/08/25 às 13:51,FelcaHytalo SantosInfluenciador digitalPrisão,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/08/hytalo-delegacia-4.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/08/PRISAO-HYTALO-ISRAEL.png?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/08/Hytalo-Santos-Preso.jpeg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/nacional/brasil/hytalo-santos-e-felca-veja-o-que-cada-um-diz-sobre-adultizacao/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/por-que-hytalo-santos-foi-preso-confira-argumentos-da-decisao-judicial/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/saiba-quem-e-mc-euro-marido-de-hytalo-santos-preso-pela-policia-de-sp/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/saiba-quem-e-mc-euro-marido-de-hytalo-santos-preso-pela-policia-de-sp/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/veja-lista-de-crimes-que-hytalo-santos-e-mc-euro-sao-investigados/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/veja-lista-de-crimes-que-hytalo-santos-e-mc-euro-sao-investigados/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/por-que-hytalo-santos-foi-preso-confira-argumentos-da-decisao-judicial/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/por-que-hytalo-santos-foi-preso-confira-argumentos-da-decisao-judicial/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/veja-imagens-de-casa-onde-hytalo-santos-e-marido-foram-presos-na-grande-sp/', 'https://www.cnnbrasil.com.br/entretenimento/buscas-por-felca-e-adultizacao-disparam-apos-video-denuncia/', 'https://www.cnnbrasil.com.br/nacional/brasil/video-de-felca-5-pontos-para-entender-debate-sobre-adultizacao-de-criancas/', 'https://www.cnnbrasil.com.br/nacional/brasil/quem-e-hytalo-santos-influencer-das-crias-preso-hoje-em-sp/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/justica-manda-identificar-perfis-que-acusaram-felca-de-pedofilia/', 'https://www.cnnbrasil.com.br/nacional/nordeste/pb/justica-da-paraiba-autoriza-novas-buscas-em-endereco-de-hytalo-santos/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/reafirmamos-a-inocencia-de-hytalo-santos-diz-defesa-apos-prisao-em-sp/']",https://www.cnnbrasil.com.br/nacional/sudeste/sp/hytalo-e-marido-estavam-dormindo-e-nao-resistiram-a-prisao-diz-policia/
"Saiba quem é MC Euro, marido de Hytalo Santos, preso pela polícia de SP",2026-05-19 16:51:45,15/08/25 às 12:58 | Atualizado 15/08/25 às 13:29,Hytalo SantosParaíbaSão Paulo (estado)Tráfico de pessoas,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/08/Hytalo-Santos-Preso.jpeg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/12/hytalo-santos-1.png?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/08/PRISAO-HYTALO-ISRAEL.png?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/nacional/brasil/quem-e-hytalo-santos-influencer-das-crias-preso-hoje-em-sp/', 'https://www.cnnbrasil.com.br/nacional/brasil/quem-e-hytalo-santos-influencer-das-crias-preso-hoje-em-sp/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/veja-o-momento-em-que-hytalo-santos-e-marido-chegam-a-delegacia-em-sp/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/veja-o-momento-em-que-hytalo-santos-e-marido-chegam-a-delegacia-em-sp/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/video-veja-momento-da-prisao-de-hytalo-santos-e-marido-em-sp/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/video-veja-momento-da-prisao-de-hytalo-santos-e-marido-em-sp/', 'https://www.cnnbrasil.com.br/nacional/centro-oeste/df/forca-tarefa-foi-montada-para-a-prisao-de-hytalo-santos-entenda/', 'https://www.cnnbrasil.com.br/nacional/nordeste/pb/entenda-caso-hytalo-santos-e-o-que-diz-lei-sobre-adultizacao-de-criancas/', 'https://www.cnnbrasil.com.br/nacional/brasil/hytalo-santos-e-felca-veja-o-que-cada-um-diz-sobre-adultizacao/', 'https://www.cnnbrasil.com.br/nacional/brasil/felca-e-denuncias-que-envolvem-hytalo-santos-o-que-sabemos-sobre-o-caso/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/video-veja-momento-da-prisao-de-hytalo-santos-e-marido-em-sp/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/influenciador-hytalo-santos-e-marido-sao-presos-em-sao-paulo/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/video-veja-momento-da-prisao-de-hytalo-santos-e-marido-em-sp/']",https://www.cnnbrasil.com.br/nacional/sudeste/sp/saiba-quem-e-mc-euro-marido-de-hytalo-santos-preso-pela-policia-de-sp/
Veja lista de crimes que Hytalo Santos e MC Euro são investigados,2026-05-19 16:51:48,15/08/25 às 12:52 | Atualizado 15/08/25 às 12:52,ECA (Estatuto da Criança e do Adolescente)Hytalo SantosPrisão,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/08/PRISAO-HYTALO-ISRAEL.png?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/08/1-hytalo-santos-2-e1755111417109.png?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/12/hytalo-santos-1.png?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/nacional/brasil/quem-e-hytalo-santos-influencer-das-crias-preso-hoje-em-sp/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/por-que-hytalo-santos-foi-preso-confira-argumentos-da-decisao-judicial/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/veja-imagens-de-casa-onde-hytalo-santos-e-marido-foram-presos-na-grande-sp/', 'https://www.cnnbrasil.com.br/nacional/centro-oeste/df/forca-tarefa-foi-montada-para-a-prisao-de-hytalo-santos-entenda/', 'https://www.cnnbrasil.com.br/nacional/centro-oeste/df/forca-tarefa-foi-montada-para-a-prisao-de-hytalo-santos-entenda/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/hytalo-santos-investigacao-apura-exploracao-infantil-e-trafico-humano/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/hytalo-santos-investigacao-apura-exploracao-infantil-e-trafico-humano/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/mp-sobre-prisao-de-hytalo-santos-compromisso-com-defesa-de-criancas/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/mp-sobre-prisao-de-hytalo-santos-compromisso-com-defesa-de-criancas/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/veja-o-momento-em-que-hytalo-santos-e-marido-chegam-a-delegacia-em-sp/', 'https://www.cnnbrasil.com.br/entretenimento/buscas-por-felca-e-adultizacao-disparam-apos-video-denuncia/', 'https://www.cnnbrasil.com.br/nacional/brasil/quem-e-hytalo-santos-influencer-das-crias-preso-hoje-em-sp/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/reafirmamos-a-inocencia-de-hytalo-santos-diz-defesa-apos-prisao-em-sp/']",https://www.cnnbrasil.com.br/nacional/sudeste/sp/veja-lista-de-crimes-que-hytalo-santos-e-mc-euro-sao-investigados/
Por que Hytalo Santos foi preso? Confira argumentos da decisão judicial,2026-05-19 16:51:51,15/08/25 às 12:29 | Atualizado 15/08/25 às 12:29,decisao judicialECA (Estatuto da Criança e do Adolescente)Hytalo SantosInfluenciador digitalPrisão,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/08/Hytalo-Santos-Preso.jpeg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2025/08/WhatsApp-Image-2025-08-15-at-11.17.50-3-e1755268859610.jpeg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/12/hytalo-santos-1.png?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/nacional/sudeste/sp/influenciador-hytalo-santos-e-marido-sao-presos-em-sao-paulo/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/influenciador-hytalo-santos-e-marido-sao-presos-em-sao-paulo/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/influenciador-hytalo-santos-e-marido-sao-presos-em-sao-paulo/', 'https://www.cnnbrasil.com.br/nacional/brasil/quem-e-hytalo-santos-influencer-das-crias-preso-hoje-em-sp/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/video-veja-momento-da-prisao-de-hytalo-santos-e-marido-em-sp/', 'https://www.cnnbrasil.com.br/nacional/brasil/quem-e-hytalo-santos-influencer-das-crias-preso-hoje-em-sp/', 'https://www.cnnbrasil.com.br/nacional/brasil/quem-e-hytalo-santos-influencer-das-crias-preso-hoje-em-sp/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/veja-imagens-de-casa-onde-hytalo-santos-e-marido-foram-presos-na-grande-sp/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/veja-imagens-de-casa-onde-hytalo-santos-e-marido-foram-presos-na-grande-sp/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/veja-o-momento-em-que-hytalo-santos-e-marido-chegam-a-delegacia-em-sp/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/veja-o-momento-em-que-hytalo-santos-e-marido-chegam-a-delegacia-em-sp/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/hytalo-santos-investigacao-apura-exploracao-infantil-e-trafico-humano/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/veja-imagens-de-casa-onde-hytalo-santos-e-marido-foram-presos-na-grande-sp/', 'https://www.cnnbrasil.com.br/nacional/sudeste/sp/reafirmamos-a-inocencia-de-hytalo-santos-diz-defesa-apos-prisao-em-sp/']",https://www.cnnbrasil.com.br/nacional/sudeste/sp/por-que-hytalo-santos-foi-preso-confira-argumentos-da-decisao-judicial/
